제목,내용
"패딩 300% 머플러 200% 판매 증가…<b>가을</b> 사라진 10월, 겨울옷 불티","

현대百 패딩 매장수 20% 늘려롯데는 온·오프라인 합동세일무신사 패딩 거래 300% 늘어""이른 추위로 겨울 아우터 인기""단풍시즌 맞아 아웃도어 '불티'



 12일 서울 중구에 위치한 아웃도어 매장에서 고객들이 때 이른 추위에 대비하기 위해 겨울용 아웃도어를 고르고 있다. [이승환 기자] 현대백화점이 다가오는 겨울 시즌을 맞아 패딩을 판매하는 팝업스토어를 20% 늘렸다. 팝업스토어는 사람이 붐비는 장소에 일정 기간 운영하는 임시 매장을 말한다. 올해 유독 가을이 짧게 지나가면서 겨울옷을 찾는 사람이 늘자 발 빠르게 움직인 것이다. 현대백화점은 올해 안으로 전국 백화점 10곳과 프리미엄아울렛 3곳에서 패딩을 파는 팝업스토어를 40여 개 운영할 예정이다. 현대백화점 관계자는 ""코로나19 엔데믹(감염병의 풍토병화) 이후 실외에 머무르는 시간이 늘었고, 날씨가 추워지면서 패딩 수요가 꾸준히 증가하고 있다""고 전했다. 롯데백화점은 14일부터 30일까지 '아우터(외투) 특별전'을 열고 대규모 세일 행사에 나선다. 이는 온라인 쇼핑몰 롯데온과 공동으로 진행하며, 아우터 상품을 최대 60% 할인 판매한다.이달 들어 일교차가 극심해지면서 동절기 아우터를 찾는 소비자가 늘고 있다. 짧아진 가을에 대응해 패션업계도 발열 제품군을 대폭 확대하며 겨울 시즌에 접어든 분위기다. 12일 무신사에 따르면 이달 들어 주요 아우터 관련 키워드 검색량은 1년 전 대비 최대 3배 이상 증가했다. 특히 패딩 검색량은 200% 증가했고, 거래액은 300% 가까이 늘었다. 반면 봄·가을에 주로 입는 환절기 코트의 경우 거래액이 지난해 같은 기간보다 66% 늘어나는 수준에 그쳤다. 무신사 관계자는 ""급작스럽게 찾아온 추위로 가을 재킷류 대신 겨울 아우터 관련 소비자 수요가 두드러지고 있다""고 전했다.비교적 가격대가 높은 명품 아우터 의류도 때 이른 호황을 누리고 있다. 명품 플랫폼 캐치패션은 지난 1~7일 패딩, 코트 등 아우터 거래액이 전년 동기 대비 21% 늘었다고 밝혔다. 프리미엄 아우터 브랜드 '캐나다구스' '몽클레르'가 가장 소비자들의 인기를 끌었다. 머플러 등 겨울 액세서리 구매 시기도 앞당겨졌다. 캐치패션은 '아크네 스튜디오' 머플러류 거래액이 전년 동기 대비 200% 증가했다고 밝혔다. 캐치패션 관계자는 ""이른 초겨울 추위에 머플러, 비니 등 액세서리부터 패딩까지 겨울 아이템 구매 시기가 빨라졌다""며 ""MZ세대를 중심으로 다양한 해외 컨템퍼러리 브랜드 수요가 커짐에 따라 올해 프리미엄 겨울 패션 아이템 판매가 늘어날 것으로 기대한다""고 말했다.보온성에 중점을 둔 제품도 앞다퉈 출시되고 있다. BYC는 올해 기능성 발열웨어 '2022년형 보디히트'를 출시하며 외의로 스타일링이 가능하도록 제품군을 다양화했다. 맨투맨, 티셔츠 등 캐주얼 제품에 보온성을 높인 제품을 선보여 젊은 소비자 수요를 공략하겠다는 목적이다. 코로나19 엔데믹으로 아웃도어 의류 시장도 들썩이고 있다. 특히 예년보다 가을이 짧게 지나가면서 겨울용 아웃도어 의류 판매가 늘고 있다. 특히 올가을은 엔데믹 이후 첫 단풍놀이 시즌을 맞아 더욱 성장할 것으로 기대하는 모양새다. 한 아웃도어 업체 관계자는 ""예년에도 가을·겨울에 아웃도어 매출이 전체의 절반가량을 차지했다""면서 ""올해는 엔데믹을 맞아 소비자들이 더욱 많이 찾을 것으로 기대하고 있다""고 전했다. 전자상거래업체 위메프에 따르면 최근 아웃도어 제품의 경우 오락가락하는 날씨를 반영해 다양한 제품군의 매출이 동시에 늘고 있다. 최근 2주 사이에 트레킹화 판매량은 지난해 같은 기간보다 15%가량 증가했고, 등산 가방과 바람막이 판매량도 각각 30%, 23% 늘었다.

"
"[포토] 최자혜, &apos;<b>가을 패션</b>은 이렇게~&apos;","
 
배우 최자혜가 26일 오후 서울 신천동 롯데시네마 월드타워에서 열린 영화 '인생은 아름다워'(감독 최국희, 제작 더램프(주)) VIP시사회에 참석해 포토타임을 갖고 있다.류승룡, 염정아, 박세완, 옹성우 등이 출연하는 '인생은 아름다워'는 학창시절 첫사랑을 찾아달라는 생일선물을 요구한 아내, 그런 아내와 동행하게 된 남편의 이야기로 오는 28일 개봉 예정이다.
"
"공민지, <b>가을</b> 웜톤의 시크한 블랙룩","
				
				
				그룹 투애니원(2NE1) 출신 공민지가 가을 감성 패션을 선보였다. 
사진=공민지 인스타그램 8일 공민지는 자신의 인스타그램에 ""발자국에 묻은 정취 툭 털어내랴, 어찌 그리 성급히 가려는지요. 오래, 황홀하게 머물다 가요. #autumn""라는 글과 함께 사진 여러 장을 게재했다.공개된 사진 속 공민지는 낙옆진 나무를 배경으로 포즈를 취하고 있다. 
사진=공민지 인스타그램 공민지는 블랙 숏 재킷에 블랙 슬랙스를 입고 크로스백과 앵클 부츠까지 모두 블랙 컬러로 통일해 모던하면서도 시크한 매력을 자아냈다. 여기에 가을 웜톤 메이크업으로 분위기 넘치는 비주얼을 완성했다.  
사진=공민지 인스타그램 한편 공민지는 지난 2009년 그룹 2NE1(투애니원)으로 데뷔했으며, 현재 솔로가수로 활동 중이다.
"
"코오롱몰, <b>가을</b>·겨울 시즌 광고 캠페인 공개","





코오롱FnC의 패션 플랫폼 코오롱몰이 2022 가을·겨울 시즌 광고 캠페인을 공개했다. 코오롱(KOLON)의 가운데 철자를 눈과 코로 형상화한 ‘OLO’ 아이콘을 활용해 패션 메신저로서의 스토리를 구축했다. 지난해에 이은 OLO 세계관의 확장판이자, 코오롱몰이 패션 플랫폼으로 각인되는 브랜딩에 초점을 맞췄다. 브랜드 필름 1편과 에피소드 필름 3편 등 총 4편으로 구성했다. 그 시작으로 브랜드 필름 ‘너, 보는 눈 있잖아. 코오롱몰’ 편을 선보였다. 후천적 노력으로 나만의 스타일을 만들어 나가는 ‘보통의 패션 유저’ 곁에 늘 함께하는 ‘완벽한 쇼핑메이트’가 코오롱몰이라는 메시지를 담았다.  11월 17일까지 ‘OLO 윈터 페스티벌’도 연다. 1일 1회 참여 가능한 데일리쿠폰 증정, 코오롱몰 광고 바이럴 이벤트, 구매금액별 페이백 리워드 등을 마련했다. 정정욱 기자 jjay@donga.com

"
"[포토] 옹성우, &apos;편안한 <b>가을 패션</b>&apos;","
 
 [FN스타 이승훈 기자] 배우 옹성우가 26일 서울 목동 SBS에서 진행되는 SBS '두시탈출 컬투쇼' 방송 일정에 참석했다.   totopurdy_star@fnnews.com fn스타 이승훈 기자
			"
4명 가족 패딩만 몇벌이야…그래도 팔아야 사는 <b>패션</b>기업들 [방영덕의 디테일...,"





[사진출처 : 코오롱스포츠] 지난 여름 백화점에서 펼친 '역시즌' 행사를 통해 패딩을 미리 사놓은 직장인 A씨. 당시 70% 이상 할인된 가격에 혹해 샀지만 막상 날이 추워져 꺼내 입으려니 요즘 유행하는 패딩과는 거리가 있어 보입니다. 이미 두 아이와 남편 그리고 자신이 가지고 있는 패딩을 다 합치면 8벌이 넘습니다. 옷장이 미어터질 지경입니다. 그럼에도 쇼핑할 때마다 발걸음이 패딩 코너에 멈춰선다고 털어놓았는데요. 패션기업들의 상술에 딱 걸렸습니다. 가을 겨울철마다 패션기업들이 펼치는 '패딩 마케팅'은 거의 필사적입니다. 알면서도 당한다는 말이 나올 정도로 말이죠. 이토록 패션기업들이 패딩 장사에 매달리는 이유는 무엇일까요.◆ 한국인의 유별난 패딩 사랑...겨울 패션서 빠질 수 없다



[사진출처 : 몽클레어]한국인들의 유별난 '패딩 사랑' 영향이 큽니다. 얇은 교복을 입는 학생들부터 추운 겨울에도 가벼운 무대 의상을 입고 다녀야 하는 아이돌 스타 등 유독 한국에서는 패딩을 찾는 수요가 많습니다.패션기업 입장에선 이미 수요가 확보된 확실한 시장인 셈이죠. 외국에서도 패딩을 입기는 하지만 국내처럼 인기가 높지 않습니다. 패션업계 한 관계자는 ""외국에서도 패딩을 푸퍼(Puffer) 혹은 퀼티트 다운 재킷이라고 해 입는다""며 ""하지만 어디까지나 강추위 속 보온성과 실용성이 우선이지 우리나라처럼 패셔너블한 아이템으로 접근하지는 않는 편이다""라고 말했습니다. 국내에서 패딩은 패션 아이템으로 자리 잡았습니다. 그러다보니 유행을 타기 마련이고, 패션기업 입장에서는 새 트렌드를 만들 때 용이한 측면이 있습니다. 그런 까닭에 겨울마다 아웃도어 업체들은 유명 모델을 내세워 패딩 대전을 펼칩니다. 디자인 측면에서 타사와의 차별성을 강조하기 위해서입니다. 패션기업들 역시 자사 브랜드 외에 고가의 명품 패딩 브랜드까지 속속 들여와 승부수를 띄웁니다. ◆ 늘어난 야외활동 인구, 다양한 패딩 수요로 이어져



[사진출처 = 페트레이]코로나 엔데믹 시대를 맞아 늘어난 야외 활동(캠핑, 등산, 골프, 테니스 등)인구는 패딩 소비층의 외연을 넓히는데 한 몫하고 있습니다. 코로나 19사태 속 주춤했던 패션 수요가 사회적 거리두기 해제로 폭발하는 것이죠.29일 위메프에 따르면 이달 들어(1~14일) 골프·등산 의류 거래액은 지난달 같은 기간보다 88% 는 것으로 나타났습니다. 특히 이른 추위로 골프 패딩(961%)·등산 패딩(276%) 등 패딩 점퍼 판매량이 가을철 대표 의류인 골프 바람막이(52%)·등산 바람막이(48%)  등 윈드브레이커 재킷을 제쳤습니다. 야외활동 인구가 늘어난 가운데 예년보다 추위는 더 빨라졌습니다. 패션업계 관계자들을 만날 때마다 '겨울 대목' 기대감을 표시하는 이유겠지요. 물 들어왔을 때 빨리 노를 저어야한다는 입장입니다.◆""겨울옷이 승부처...고물가로 옷소비 줄이기 전 팔아야""



[사진출처 : 페트레이]일반적으로 겨울 시즌은 패션업계에서 최대 성수기로 통합니다. 겨울 아우터의 객단가가 여름 옷에 비해 높기 때문입니다. 패션업계에 따르면 한 해 매출의 70% 이상이 패딩과 코트 등 겨울 아우터 판매에서 나온다고 합니다. 겨울 시즌 매출로 한해 실적이 판가름 난다고 해도 과언이 아닙니다.패션기업들이 겨울철 패딩 판매에 열을 올리는 데에는 매출과 직결된 이유가 큽니다. 특히 올해 겨울은 엔데믹 이후 최대 쇼핑 성수기가 될 전망입니다. 사회적 거리두기 해제로 외출과 모임이 급격히 늘고 있기 때문이죠. 업계 관계자는 ""객단가가 높은 겨울 아우터 신상품의 정상가 판매율이 높아지면, 매출 볼륨은 물론 수익성도 좋아진다""며 ""때문에 패션기업들은 10~11월이면 겨울 옷 마케팅과 프로모션에 화력을 집중하는 것""이라고 말했습니다. 내년을 대비한다는 측면에서도 올 겨울 패딩 장사는 중요합니다. 최근 원달러 환율이 1400원대로 오르면서 원자재 수급 비용이 크게 늘었습니다. 올해는 환율이 오르기 전 패딩 등 겨울 아우터 생산에 들어가 큰 타격을 받지 않았습니다. 하지만 내년에는 고환율 흐름 속 의류 생산량 자체를 줄여야 할지 모른다는 위기감이 패션업계에서 퍼지고 있습니다. 치솟는 물가도 패션기업들의 고민거리 입니다. 물가가 오르고 가계살림이 빡빡해지면 당장 옷구입 예산부터 줄이는 게 소비자들의 심리니까요. 업계 관계자는 ""안 어려웠던 적이 없었지만, 고물가에 환율까지 뛰니 올해보다 내년 걱정이 더 크다""며 ""올 겨울 매출은 그런 의미에서 더욱 중요해졌다""고 설명했습니다.

"
[인터뷰] 강혜연 신세계라이브쇼핑 <b>패션</b>팀장,"

""홈쇼핑 채널이 궁극적으로 갈 길은 PB"" 



강혜연 신세계라이브쇼핑 패션팀장 /사진=김주영 기자 패션 성수기로 통하는 가을·겨울(FW) 시즌을 맞아 홈쇼핑 업계가 자체브랜드(PB) 사업에 힘을 주고 있다. 신세계라이브쇼핑 역시 지난 9월 신세계인터내셔날(SI)과 손잡고 첫 패션 PB브랜드 '에디티드(EDITED)'를 론칭했다.   서울 성동구 신세계라이브쇼핑 사옥에서 만난 강혜연 신세계라이브쇼핑 패션팀장은 ""PB브랜드에 집중하는 것이 앞으로도 홈쇼핑 업계가 궁극적으로 갈 길""이라고 8일 밝혔다.   차별화된 이미지를 제고할 수 있고 수익 측면에서도 마진율이 월등히 좋기 때문이다.   강 팀장은 ""고객들이 공유 상품만 파는 변별력 없는 채널을 식상해하기 시작했다""면서 ""특히 패션은 누가 더 좋은 브랜드를 가지고 본인들만의 색깔을 어떻게 풀어낼 것이냐는 '단독', '차별화'에 모두들 혈안이 돼 있다""고 설명했다. 또 그는 ""위탁상품보다 PB상품 마진율이 훨씬 좋은데, 경험치와 상품 적중도가 높은 MD와 합을 잘 맞췄을 때 효과는 더욱 배가된다""고 덧붙였다.   대학 시절 패션을 전공한 이후로 21년차 MD로 일하고 있는 강 팀장은 GS홈쇼핑과 CJ온스타일 등 국내 주요 홈쇼핑사를 거쳐 신세계라이브쇼핑에 자리 잡기까지 굵직한 PB브랜드를 탄생시켰다.   그는 ""홈쇼핑에서 디자이너들과 가장 많이 일한 MD일 것""이라며 ""그간 손정완, 지춘희 등 유명 디자이너들과 협업했는데, 이들은 삼고초려가 아니라 십고초려를 해야 했다""고 말했다.   강 팀장은 ""'재킷 맛집'이라는 콘셉트 아래 아이템 4개로 시작한 에디티드는 9월 론칭 당시 올 연말까지 매출 목표를 50억원으로 잡았다""며 ""이미 30억원 이상 판매했고 무난하게 목표 달성이 가능하므로 내년에는 볼륨을 확대해 목표 매출을 100억원 이상으로 설정할 것""이라고 자신감을 보였다.   하지만 강 팀장은 내년 패션업계가 어려울 것이라고 전망하기도 했다. 그는 ""요즘 들어 유독 패션이 어려워졌다""면서 ""패션은 유행에 가장 민감한 장르인데 코로나 시대를 겪으며 유행이 멈춰버렸다""고 토로했다. 이어 그는 ""내년은 고물가, 고환율 상황까지 겹치면서 긍정적인 부분이 없어 상황이 어려울 수밖에 없다""고 덧붙였다.   이런 상황을 감안해 강 팀장은 내년 중으로 신세계라이브쇼핑 PB 2탄을 공개할 예정이다. 그는 ""어려운 상황 속에서도 신세계만의 경쟁력있는 상품으로 이슈를 선도해 고객들과 소통할 것""이라며 ""아직 구체적인 내용을 공개할 순 없지만 '역시 신세계다'라고 할 만한 걸 내놔 티커머스 채널의 축을 흔들어 놓겠다""고 포부를 밝혔다.
		
"
[Y랭킹] <b>패션</b> 베스트 기은세 VS 워스트 전종서,"
 
날씨가 선선한 가을로 접어들면서 올가을·겨울을 위해 본격적으로 옷장 정리에 나선 독자들이 많을 듯하다. 올해는 어떻게 입어야 할지 고민된다면, 공식 석상에 선 스타들의 패션을 참고해 보는 건 어떨까. 트렌드를 한 번에 파악할 수 있을듯하다. 올가을 패션 키워드는 '미니멀리즘'이다. 화려한 스타일링보다는 간결하게 표현한 의상들이 계속해서 주목받고 있는 것. 이번 주에는 최신 트렌드에 맞게 심플하지만 고급스러운 느낌을 잘 살린 배우 기은세 씨가 베스트 드레서에 올랐다. ◆ best - 기은세 
강내리 기자: 그동안 SNS를 통해 스타일리시한 일상 패션을 선보이며 팬들의 사랑을 받아왔던 그가 드디어 일을 냈다! 깔끔하면서도 세련된 패션으로 YTN Star 선정 베스트 드레서에 오른 것. 화려한 목걸이가 돋보이는 네크라인, 깜찍한 마이크로 백까지 완벽!공영주 기자: 초미니 원피스로 멋스러움을 한껏 살렸으며 자칫 심심할 수 있는 착장에 포인트가 되는 주얼리로 시선을 사로잡았다. 하이힐로 강조한 우월한 기럭지도 그녀만의 스타일 포인트가 됐다.김성현 기자 : 브랜드 룩북에서 그대로 튀어나온 것처럼 흠잡을 곳이 없는 스타일링을 보여준다. 머리끝부터 발끝까지 올블랙으로 심플하면서도 모던하고 세련된 착장을 선보였지만 곳곳에 포인트를 줘 단조로움을 피했다. 기본적인 패션은 물론이고 메이크업, 헤어스타일, 목걸이와 반지 그리고 가방마저 찰떡처럼 어울린다.◆ good - 김유정 
강내리 기자: '20세기 소녀'를 온몸으로 표현한 김유정 씨. 이보다 더 사랑스럽게 '보라'를 표현할 방법은 없을 것 같다. 제작발표회에서도 캐릭터에 충실한 패션을 보여줬기에 더 예뻐 보인다. 자신만의 러블리한 매력으로 레트로 패션도 무난히 소화했다.공영주 기자: 처음 봤을 땐 강렬한 색상에 놀랐으나 '20세기 소녀' 캐릭터를 표현하기 위함이라는 김유정 씨만의 소신에 고개가 끄덕여진다. 하얗고 뽀얀 피부와도 잘 어울리는 비비드함이 인상적이다.김성현 기자 : 귀엽지만 화려하다. 순식간에 모두의 시선을 사로잡을 만큼 유니크하고 결코 평범하지 않은 아이템이다. 하지만  이처럼 밝은 원색의 옷을 무리 없이 소화할 수 있는 건 김유정 씨였기에 가능했다는 생각이 든다.김유정 씨가 아니었다면 소화하기 어려웠을 패션. ◆ so-so - 김혜윤 
강내리 기자: 허리 트임이 있는 드레스로 살짝 반전 매력을 어필했다. 허리 트임 때문에 상체 부분이 하트 모양으로 보여 김혜윤 씨만의 사랑스러움이 더욱 돋보이는 것 같다. 다만 청량한 본인만의 매력을 살려 유색의 드레스를 입었다면 더 좋지 않았을까.공영주 기자: 수수하긴 하나 머리부터 발끝까지 그다지 특별함이 보이지 않는 패션이다. 구두로라도 포인트를 줬으면 한층 달라졌을 것이다.김성현 기자 : '쏘쏘'라는 표현이 딱이다. 재미도 없고 감동도 없고 포인트도 없는 패션. 배드나 워스트 패션은 기억에라도 선명하게 남지만...◆ bad - 나나 
강내리 기자: 최근 여러 공식 석상에서 다양한 타투로 화제를 모았던 나나 씨. 이번 주 공식 석상에는 핑크색 투피스를 입고 나와 문신을 대부분 가렸다. 하지만 여전히 왼쪽 다리에 살짝 비치는 문신이 애매해보이고, 스커트 위를 장식한 나비 장식은 부담스럽다.공영주 기자: 나나 씨의 헤어 색상이나 피부톤과도 잘 어울리는 핑크색 투피스이긴 하나, 치마의 나비 장식이 거슬린다. 차라리 깔끔함을 강조했다면 좋았을 것 같다. 김성현 기자 : 나나 씨는 사실 무엇을 입어도 소화할 수 있는 멋진 스타일을 가졌다. 핫핑크를 입든 베이비핑크를 입든, 붉은 악마를 입든 어울린다. 하지만 주렁주렁 매달린 나비와 나뭇잎까지는 무리였다는 생각이 든다. ◆ worst - 전종서 
강내리 기자: 깊게 파인 스퀘어 넥 라인이 까만 러닝을 연상시킨다. 검은색 시스루 스타킹도 생뚱맞은 느낌. 전체적으로 공식행사를 준비하다가 만 듯한 애매한 패션이다. 공영주 기자: 톤이 정돈되지 않은 헤어스타일부터 상의와 하의가 따로노는 듯한 패션까지 대략 난감하다.김성현 기자 : 많고 많은 원피스 중에 왜 하필 이런 디자인을 선택했을까 궁금하다. 트렌디 한 것도 아니고 그렇다고 체형을 한층 더 살려주는 것도 아니다. 여기에 애매한 헤어스타일이 더해지며 안타까움을 더했다. [사진출처 = OSEN, 롯데엔터테인먼트, 티빙]* YTN star에서는 연예인 및 연예계 종사자들과 관련된 제보를 받습니다. ytnstar@ytn.co.kr로 언제든 연락주시기 바랍니다. 감사합니다.
			"
"권나라, <b>가을</b>엔[화보]","
 
배우 권나라, 사진제공|마리끌레르배우 권나라가 ‘가을 여신’으로 돌아왔다.권나라는 최근 패션매거진 마리끌레르와 화보 촬영을 진행했다. 
 
공개된 화보 속 권나라는 태국의 코사무이 가을 하늘을 배경으로 노랑 코트와 네이비 코트, 갈색 재킷를 입고 차분하면서도 스타일리시한 스타일을 선보인다. 그는 갈대밭을 배경으로 아가일 패턴의 베이지색 가디건과 미니스커트를 매치해 사랑스럽고 청순한 매력을 보여준다. 도시적인 외모에 이지적인 패션이 가을에 느낄 수 있는 차분한 분위기를 형성한다. 
권나라는 최근 방송된 OTT플랫폼 티빙 오리지널 ‘청춘MT’에서 활약하고 있다.이다원 기자 edaone@kyunghyang.com
			"
"<b>패션</b>플러스, 남성 <b>패션</b> 매출 전년 대비 23% 증가…여성의 두배","





패션플러스는 10월1~25일 남성패션 매출이 지난해 같은 기간 대비 23% 신장했다고 밝혔다.(패션플러스제공)(서울=뉴스1) 김진희 기자 = 남성들이 가을 패션 큰 손으로 부상했다. 28일 패션플랫폼 패션플러스에 따르면 10월1일~25일 남성 패션 매출이 지난해 동기 대비 23% 신장했다. 같은 기간 여성 패션 매출이 11% 증가한 것과 비교하면 2배 이상 웃도는 수치다.구체적으로 같은 기간 정장 구두와 정장세트 매출 신장률이 각각 74%, 50%로 남성 패션 품목 중 가장 많이 늘었다. 재킷 38%, 코트 매출도 24% 증가했다.엔데믹 이후 재택근무에서 다시 출퇴근 체제로 돌아간 회사가 많아지고 연말을 앞두고 각종 모임이 늘면서 격식을 갖춘 이른바 '포멀 웨어' 수요가 높아진 것으로 분석됐다. 실제 10월26일 기준 남성 패션 베스트 10에 재킷이나, 정장세트 등 포멀 웨어 비중이 50%를 차지할 정도로 인기가 높았다. 밤낮으로 일교차가 큰 환절기에 요긴하게 활용할 수 있는 가디건(37%)과 점퍼(30%)도 높은 상승세다.대표 인기 제품으로 갤럭시 프리미엄 슈트라인인 '프레스티지 네이비 솔리드 정장세트'가 꼽힌다. 고급스러운 원단과 우아한 실루엣이 인기 요인으로 분석된다. '프랑코페라로 알파카 혼방 재킷'도 알파카와 울 혼방 소재로 가볍고 따듯하게 입을 수 있고, 클래식하면서도 캐주얼한 디자인으로 활용도가 높아 높은 선호도를 보였다.가죽점퍼 역시 인기를 끌었다. '바쏘옴므 램스킨 베이직핏 트러커 가죽점퍼'는 몸 라인을 따라 자연스럽게 떨어지는 심플한 디자인으로 자칫 체형이 커 보이거나 지나치게 캐주얼 해 보이는 가죽점퍼의 부담을 완전히 덜어줬다는 평가를 받고 있다. 패션플러스 관계자는 ""가을 패션 큰 손은 역시 남성 이라는 공식이 확인됐다""며 ""엔데믹이 도래하면서 출퇴근, 모임용으로 격식을 갖춘 품목을 구입하는 남성들이 작년보다 많아진 것으로 해석된다""고 말했다.패션플러스는 남성들의 높아진 패션 수요에 착안해 큐레이팅 서비스 '에센셜+'를 통해 남성 슈트 등을 선보이고 있다. 전문 MD의 안목과 데이터에 기반한 최신 트렌드가 반영된 아이템 24개를 엄선해 남성들이 빠르고 편리한 쇼핑을 할 수 있도록 지원한다.
		
"
나들이 계절인데…화장품·신발값 또 뛴다,"

아디다스 내달부터 17% 인상로레알도 이달 최대 10% 올려샤넬백은 넉달새 134만원 껑충글로벌 브랜드 '묻지마 인상'에하반기 소비자물가 자극 우려[서울경제] 본격적인 엔데믹 전환 이후 나들이족이 늘어난 가운데 의류와 신발 가격이 치솟으며 소비자들의 부담이 가중되고 있다. 명품과 화장품 업체들도 주요 제품값을 줄줄이 올리고 있다. 막강한 브랜드 파워를 가진 글로벌 기업들의 '묻지마식 가격 인상'은 국내 기업들의 가격 인상을 부추겨 올 하반기 물가 부담을 키우는 요소로 작용할 수 있다는 지적이 나온다.



24일 관련 업계에 따르면 아디다스는 다음 달부터 인기 운동화 제품인 '슈퍼스타' 가격을 11만 9000원에서 13만 9000원으로 16.8% 인상한다. 올해 들어 아디다스의 가격 인상은 이번이 두 번째다. 지난 2월에는 운동화 '아스티어 W' 일부 디자인 가격을 10만 9000원에서 12만 9000원으로 18.3% 올린 바 있다. 반스도 다음 달부터 '어센틱 44DX'의 가격을 8만 5000원에서 10만 5000원으로 23.5% 인상할 예정이다. 나이키 '에어포스1'은 이미 지난해 말 12만 9000원에서 13만 9000원으로 1만 원 뛰었다.화장품 가격도 들썩이고 있다. 글로벌 화장품 기업인 로레알그룹은 이달부터 랑콤·입생로랑·비오템의 면세점 등 일부 채널에서의 가격을 5~10%가량 올렸다. 랑콤의 인기 파운데이션 제품인 '뗑이돌'의 백화점 판매 가격은 지난해 5월 7만 4000원에서 이달 8만 3000원으로 1년 만에 12.1% 뛰었다. 프랑스 명품 브랜드 샤넬은 전날 올해 들어 두 번째 가격 인상을 단행했다. 유명 가방인 '클래식 플랩백' 미디움 사이즈 가격은 지난 1월 1316만 원에서 3월 1367만 원, 이달 1450만 원으로 4개월 새 10%나 비싸졌다. 이밖에 보테가베네타도 이달 '카세트 벨트백' 등 일부 제품 가격을 10%안팎 인상했다. 루이비통은 최근 일본과 프랑스 등에서 가격을 인상해 조만간 국내 제품 값도 올릴 것이라는 전망이 나온다.글로벌 업체들은 가격 인상 이유에 대해 ""원자잿값과 물류비용 상승 때문""이라는 입장이지만, 국제 원자재 가격이 안정세를 찾고 있는 것을 고려하면 실적 부진을 만회하기 위함이 아니냐는 지적이 제기된다. 대표적으로 면화 가격은 이달 파운드당 0.8달러 수준으로 1년 전보다 44%가량 내렸다. 아디다스의 올 1분기 영업이익은 6000만 유로로 전년 동기 대비 86.3% 급감했다. 북미 지역에서 매출이 감소한데다 유명 힙합 가수인 '예'와 계약을 종료하며 '이지(Yeezy)' 라인업의 판매가 중단된 여파다. 로레알그룹의 올 1분기 전년 동기 대비 북아시아 지역의 매출신장률은 1%로 전체 매출신장률인 14.6%에 한참 못 미친다. 업계 관계자는 ""글로벌 브랜드의 경우 확고한 고객층이 형성돼있기 때문에 '올려도 살 사람은 산다'는 판단이 작용한 것""이라고 말했다.통계청에 따르면 국내 의류 및 신발 소비자물가지수(2020년=100)는 2020년 1분기 99.73에서 지난해 1분기 101.96으로 상승한 뒤 올 1분기 108.03으로 껑충 뛰었다. 이미 주요 국내 패션 기업들이 올 가을·겨울(FW)시즌 상품 판매 가격을 예년보다 10%가량 높게 책정한 만큼 해당 지수는 더욱 상승할 것으로 예상된다.

"
B.I(비아이) ‘<b>가을 패션</b> 하면 레더 재킷’[포토엔HD],"
 
[인천공항(영종도)=뉴스엔 지수진 기자] 가수 B.I(비아이)가 9월 23일 오전 인천 중구 운서동 인천국제공항 제 2여객터미널을 통해 태국 방콕에서 열리는 ‘LALAPA K - CONCERT IN BANGKOK’ 일정 참석 차 태국 방콕으로 출국하고 있다.
"
"로켓펀치 윤경, 시원한 <b>가을패션</b>[포토엔HD]","
 
[뉴스엔 정유진 기자] 그룹 로켓펀치(연희, 쥬리, 수윤, 윤경, 소희, 다현)가 9월 23일 오전 서울 영등포구 여의도동 KBS신관에서 진행된 KBS 2TV ‘뮤직뱅크’ 리허설에 참석하고 있다.
"
아이콘 송윤형 ‘<b>가을 패션</b>하면 가디건’[포토엔HD],"
 
[인천공항(영종도)=뉴스엔 지수진 기자] iKON(아이콘) 멤버 김진환, BOBBY, 송윤형, 구준회, 김동혁, 정찬우가 9월 22일 오후 인천 중구 운서동 인천국제공항 제 1여객터미널을 통해 ‘2022 Kpop Masterz 2 in Manila’ 일정 참석 차 필리핀 마닐라로 출국하고 있다.
"
<b>가을</b> 무드 변신…뉴진스,"
  
   걸그룹 뉴진스가 가을 패션을 공개했다.   한 패션 브랜드는 31일 최근 뉴진스의 모델 발탁 소식을 전하며 화보를 함께 공개했다.   이번 패션은 진(Jean)을 중심으로 하되, 간절기 아우터와 니트, 모자 등을 스타일링한 것이 포인트. 1980∼90년 유행했던 패턴과 스타일로 레트로붐을 재해석했다. 특히 로우라이즈 및 오버사이즈 핏의 진과 함께 워크웨어에 초점을 맞춘 카고진도 눈길을 끌었다. 10대 특유의 자유분방함을 스타디움 자켓이나 니트 가디건을 통해 나타내기도.    
   한편 뉴진스는 성공적인 데뷔를 마쳤다. 미국 음악 매체 빌보드가 25일(현지시간) 발표한 최신 차트(10월 29일 자)에 따르면, 데뷔곡 ‘Hype boy’는 글로벌차트(미국 제외)와 글로벌 200차트에서 각각 56위와 93위에 랭크됐다. ‘Attention’은 ‘글로벌(미국 제외)’에서 125위에 자리하며 12주 연속 차트인했다.   김재원 기자 jkim@sportsworldi.com
"
"우원재, 완연한 <b>가을 패션</b>[포토엔HD]","
 
[뉴스엔 표명중 기자] 우원재가 9월21일 오전 서울 영등포구 여의도 더현대 서울에서 열린 한 슈즈브랜드 론칭 행사에 참석했다.
"
